title,issn,variable,value,label
The European Physical Journal C,1434-6052,opr_comments,No,"Is there public commenting during formal
peer review?"
The Journal of Clinical Investigation,1558-8238,opr_comments,No,"Is there public commenting during formal
peer review?"
The Journal of Finance,1540-6261,opr_comments,No,"Is there public commenting during formal
peer review?"
The Journal of Physical Chemistry Letters,1948-7185,opr_comments,No,"Is there public commenting during formal
peer review?"
The Lancet,1474-547X,opr_comments,No,"Is there public commenting during formal
peer review?"
The Lancet Neurology,1474-4422,opr_comments,No,"Is there public commenting during formal
peer review?"
The Lancet Oncology,1470-2045,opr_comments,No,"Is there public commenting during formal
peer review?"
The Modern Language Journal,1540-4781,opr_comments,No,"Is there public commenting during formal
peer review?"
The New England Journal of Medicine,1533-4406,opr_comments,No,"Is there public commenting during formal
peer review?"
The Quarterly Journal of Economics,1531-4650,opr_comments,No,"Is there public commenting during formal
peer review?"
The Review of Economic Studies,1467-937X,opr_comments,No,"Is there public commenting during formal
peer review?"
The Review of Financial Studies,1465-7368,opr_comments,No,"Is there public commenting during formal
peer review?"
Tourism Management,0261-5177,opr_comments,No,"Is there public commenting during formal
peer review?"
World Development,1873-5991,opr_comments,No,"Is there public commenting during formal
peer review?"
Academic Medicine,1040-2446,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
ACS Applied Materials & Interfaces,1944-8252,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Accounts of Chemical Research,1520-4898,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
ACS Catalysis,2155-5435,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Academy of Management Journal,0001-4273,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
ACS Nano,1936-086X,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Advanced Energy Materials,1614-6840,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Advanced Functional Materials,1616-3028,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Advanced Materials,1521-4095,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
American Economic Review,0002-8282,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
American Journal of Political Science,1540-5907,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
American Journal of Public Health,1541-0048,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
American Political Science Review,1537-5943,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
American Sociological Review,1939-8271,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Angewandte Chemie International Edition,1521-3773,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Annals of Internal Medicine,0003-4819,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Annals of Oncology,1569-8041,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Annals of the Rheumatic Diseases,1468-2060,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Annals of Tourism Research,0160-7383,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Applied Energy,0306-2619,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Applied Linguistics,1477-450X,opr_interaction,Yes,"Is there open interaction (reviewers
consult with one another)?"
Applied Physics Letters,1077-3118,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Astronomy & Astrophysics,1432-0746,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Biomaterials,0142-9612,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Blood,1528-0020,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
BMJ,1756-1833,opr_interaction,Yes,"Is there open interaction (reviewers
consult with one another)?"
Cancer Cell,1535-6108,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Cancer Research,0099-7013,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Cell,1097-4172,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Cell Metabolism,1550-4131,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Cell Stem Cell,1934-5909,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
"Chemical communications (Cambridge, England)",0144-557X,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Chemical Reviews,1520-6890,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Chemical Society reviews,1460-4744,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Chemistry of Materials,1520-5002,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Circulation,0009-7322,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Circulation Research,1524-4571,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Clinical Cancer Research,1557-3265,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Computers & Education,0360-1315,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Diabetes Care,1935-5548,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Digital Journalism,2167-082X,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Econometrica,1468-0262,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Energy and Environmental Science,1754-5706,opr_interaction,Yes,"Is there open interaction (reviewers
consult with one another)?"
Environmental Science & Technology,0013-936X,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
European Heart Journal,1522-9645,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
European Urology,0302-2838,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Gastroenterology,0016-5085,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Gender & Society,1552-3977,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Geophysical Research Letters,1944-8007,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Global Environmental Change,0959-3780,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Government Information Quarterly,0740-624X,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Gut,1468-3288,opr_interaction,Yes,"Is there open interaction (reviewers
consult with one another)?"
Health Affairs,1544-5208,opr_interaction,Yes,"Is there open interaction (reviewers
consult with one another)?"
Hepatology,1527-3350,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
IEEE Communications Magazine,0163-6804,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
IEEE Communications Surveys & Tutorials,1553-877X,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
"IEEE Conference on Computer Vision and Pattern Recognition, CVPR","Only ISBN available, counts as a book",opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
IEEE International Conference on Computer Vision,2380-7504,opr_interaction,Yes,"Is there open interaction (reviewers
consult with one another)?"
IEEE Transactions on Automatic Control,0018-9286,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
IEEE Transactions on Industrial Electronics,0278-0046,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
IEEE Transactions on Pattern Analysis and Machine Intelligence,0162-8828,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
IEEE Transactions on Power Electronics,0885-8993,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
IEEE Transactions on Signal Processing,1053-587X,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Immunity,1074-7613,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
International Journal of Communication,1932-8036,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
International Journal of Production Economics,0925-5273,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of the American Medical Association,1538-3598,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of Allergy and Clinical Immunology,0091-6749,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of Banking & Finance,0378-4266,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of Business Ethics,1573-0697,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of Business Research,0148-2963,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of Cleaner Production,0959-6526,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of Clinical Oncology,1527-7755,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of Communication,1460-2466,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of Cosmology and Astroparticle Physics,1475-7516,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of Economic Perspectives,1944-7965,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of Educational Psychology,1939-2176,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of Financial Economics,0304-405X,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of Geophysical Research,2156-2202,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of Hepatology,0168-8278,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
Journal of High Energy Physics,1029-8479,opr_interaction,No,"Is there open interaction (reviewers
consult with one another)?"
